"id","categorie_id","nom","description","prix","status","mise_avant","image","stock","available","created_at","updated_at","user_id"
"9ca055e6-b996-41ef-99e8-fa02fb093e8f","9cc274b7-b987-4f13-9951-ab4c8325e591","VERMOUTH ROSSO PERLINO 1L","Le Vermouth Rosso Perlino 1L est une boisson alcoolisée italienne traditionnellement consommée en apéritif ou comme ingrédient dans divers cocktails. Voici une description détaillée :

Description du produit :
Nom : Vermouth Rosso Perlino
Volume : 1 litre
Origine : Italie
Type : Vermouth rouge
Caractéristiques :
Couleur : Rouge profond, souvent avec des reflets ambrés.
Arôme : Un bouquet riche et complexe, dominé par des notes d'herbes aromatiques, d'épices et de fruits mûrs. On peut y déceler des touches de vanille, de cannelle, de clou de girofle et de caramel.
Goût : Équilibré entre douceur et amertume, avec des saveurs d'herbes, de fruits secs, et des épices. La finale est persistante et agréable, avec une légère amertume typique des vermouths rouges.
Ingrédients :
Base de vin : Généralement un vin blanc sec de qualité.
Herbes et épices : Une variété de plantes aromatiques et d'épices est macérée dans le vin pour obtenir le goût caractéristique du vermouth. Parmi elles, on trouve souvent l'absinthe, la gentiane, la camomille, et l'angélique.
Sucre : Ajouté pour équilibrer l'amertume des herbes et apporter une douceur agréable.
Utilisation :
Cocktails : Idéal pour préparer des cocktails classiques comme le Negroni, le Manhattan, ou l'Americano.
Apéritif : Peut être servi pur, sur glace, ou avec une tranche d'orange et une touche de soda pour un apéritif rafraîchissant.
Température de service :
Froid : Servir bien frais, idéalement entre 6 et 8°C, pour apprécier pleinement ses arômes et saveurs.
Conseil de conservation :
Après ouverture : Conserver au réfrigérateur et consommer de préférence dans les 2 à 3 mois pour éviter la dégradation des arômes.
Le Vermouth Rosso Perlino est apprécié pour sa richesse aromatique et sa polyvalence, tant en cuisine qu'en mixologie.","4600","1","0","1722124498.jpg","600","en stock","2024-07-27 23:54:58","2024-09-29 22:44:59","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca056da-279c-4f02-95b9-69e3cad60e27","9cc2745b-c791-4f80-90af-95cfd3660fae","VERMOUTH BIANCO PERLINO 1L","Le Vermouth Bianco Perlino est une boisson aromatisée à base de vin blanc, originaire d'Italie. Voici quelques-unes de ses caractéristiques principales :

Couleur : Il présente une couleur jaune pâle à dorée, parfois légèrement trouble en raison des infusions d'herbes et d'épices.

Arôme : Le Vermouth Bianco Perlino est riche en arômes complexes. On y trouve des notes florales (comme la camomille et le sureau), des herbes aromatiques (telles que la menthe et l'absinthe), et des épices (comme la vanille et la cannelle).

Goût : En bouche, il est à la fois doux et amer, avec un équilibre entre le sucre et les saveurs amères des herbes. On peut y détecter des notes d'agrumes, de miel et d'épices douces.

Utilisation : Il peut être consommé pur, sur glace, ou utilisé comme ingrédient dans divers cocktails classiques comme le Martini. Il se marie également bien avec de l'eau tonique pour un apéritif rafraîchissant.

Alcool : Sa teneur en alcool est généralement autour de 16%, ce qui en fait une boisson modérément alcoolisée.

Production : Le Vermouth Bianco Perlino est élaboré par infusion de diverses plantes aromatiques, épices et herbes dans du vin blanc, puis adouci avec du sucre et parfois des distillats de plantes.

Origine : La marque Perlino est réputée pour son savoir-faire et son respect des traditions italiennes dans la production de vermouths de haute qualité.

Ce vermouth est apprécié pour sa complexité aromatique et sa polyvalence en mixologie.","4600","1","0","1722124658.jpg","800","en stock","2024-07-27 23:57:38","2024-09-29 22:41:04","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca057c2-2177-4488-a795-f9f97bf7a324","9cc2745b-c791-4f80-90af-95cfd3660fae","VERMOUTH BIANCO FILIPETTI","Le Vermouth Bianco Filipetti est un apéritif italien traditionnel, célèbre pour son équilibre délicat entre douceur et amertume. Voici une description détaillée :

Caractéristiques principales :
Couleur : Blanc clair à doré.
Arôme : Un bouquet complexe avec des notes de plantes aromatiques, d'épices, et des touches d'agrumes et de fleurs.
Saveur : Douce avec une légère amertume, équilibrée par des nuances herbacées et épicées. Des touches de vanille et d'agrumes se manifestent également.
Ingrédients :
Vin blanc : La base principale du vermouth, généralement de haute qualité.
Plantes et épices : Une combinaison de plantes aromatiques, d'herbes, et d'épices, souvent secrète, qui donne au vermouth son profil unique. Cela peut inclure des ingrédients comme la camomille, le gingembre, la cannelle, et la vanille.
Sucre : Ajouté pour adoucir le mélange et équilibrer l'amertume des herbes.
Utilisation :
Apéritif : Servi souvent avec des glaçons, une tranche de citron ou une olive.
Cocktails : Utilisé dans divers cocktails classiques comme le Martini Bianco ou le Vermouth Spritz.
Cuisine : Peut être utilisé en cuisine pour ajouter une profondeur de saveur à certains plats, notamment les sauces et les marinades.
Conseil de dégustation :
Le Vermouth Bianco Filipetti est idéalement servi frais, entre 8 et 12°C. Il peut être dégusté seul ou dans un cocktail, selon vos préférences.","4600","1","0","1722124810.jpg","300","en stock","2024-07-28 00:00:10","2024-09-29 22:40:07","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca05877-f93b-4a6c-9b60-bffa020053d8","9cc274b7-b987-4f13-9951-ab4c8325e591","VERMOUTH ROSSO FILIPETTI","Le Vermouth Rosso Filipetti est un apéritif italien traditionnel caractérisé par ses saveurs riches et complexes. Voici quelques aspects clés pour décrire ce vermouth :

Origine et Histoire
Origine : Le Vermouth Rosso Filipetti est produit en Italie, une région renommée pour ses vermouths.
Histoire : Filipetti est une marque historique avec une longue tradition dans la production de vermouths, respectant les méthodes classiques tout en incorporant des techniques modernes.
Caractéristiques Gustatives
Saveur : Ce vermouth se distingue par un équilibre parfait entre des notes douces et amères. On y retrouve des arômes de vanille, de caramel, de figues séchées, et d'épices comme la cannelle et la cardamome.
Texture : En bouche, il est velouté et riche, avec une légère amertume en finale qui équilibre sa douceur initiale.
Ingrédients et Élaboration
Ingrédients : La base est composée de vin blanc auquel on ajoute une infusion complexe de plantes aromatiques, d'épices, et de sucre caramélisé qui lui donne sa couleur rouge distinctive.
Élaboration : Le processus de macération des herbes et épices dans le vin est crucial pour développer ses arômes complexes. Après la macération, le mélange est vieilli pendant un certain temps pour permettre aux saveurs de se fondre harmonieusement.
Consommation
Pur : Il peut être dégusté pur, sur glace, pour apprécier pleinement ses arômes riches.
Cocktails : Utilisé dans de nombreux cocktails classiques comme le Negroni ou l'Americano, où il ajoute de la profondeur et de la complexité.
Présentation
Bouteille : Le Vermouth Rosso Filipetti est généralement présenté dans une bouteille élégante, souvent avec une étiquette vintage qui reflète son héritage traditionnel.
Ce vermouth est idéal pour ceux qui apprécient les apéritifs sophistiqués et les cocktails classiques.","4600","1","0","1722124929.jpg","800","en stock","2024-07-28 00:02:09","2024-09-29 22:42:33","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca05af0-db23-4e94-ac03-928e9588e464","9cb03b04-ce15-4df3-8d78-9074c25e5988","LIQUEUR LIMONCELLO VILLA 70CL","Le Limoncello Villa est une liqueur italienne traditionnelle fabriquée à partir de citrons. Voici une description détaillée :

Origine et Fabrication :
Origine : Le Limoncello est originaire de la région de la Campanie, en Italie, particulièrement des zones côtières de Sorrente, de la côte amalfitaine et de Capri.
Ingrédients : Il est principalement fabriqué à partir d'écorces de citrons (de préférence des citrons de Sorrente ou d'Amalfi), d'alcool pur, d'eau et de sucre.
Processus : Les écorces de citron sont macérées dans de l'alcool pur pendant plusieurs jours, permettant aux huiles essentielles et aux arômes de se libérer. Ensuite, un sirop de sucre est ajouté à la macération, puis le mélange est filtré et mis en bouteille.
Caractéristiques :
Couleur : Le Limoncello a une couleur jaune vif, rappelant celle des citrons.
Arôme : Il offre un arôme intense et frais de citron, avec des notes sucrées et légèrement herbacées.
Goût : En bouche, le Limoncello est doux et sucré avec une forte saveur de citron, équilibrée par une légère amertume provenant des écorces. La texture est souvent sirupeuse en raison de la teneur en sucre.
Teneur en Alcool : La teneur en alcool varie généralement entre 25% et 30%.
Consommation :
Service : Le Limoncello se consomme traditionnellement bien frais, souvent sorti directement du congélateur. Il est servi dans de petits verres glacés après un repas, comme digestif.
Utilisations : En plus d'être consommé pur, il peut être utilisé dans des cocktails, des desserts (comme les sorbets et les pâtisseries), ou pour parfumer des plats.
Le Limoncello Villa est apprécié pour sa qualité artisanale et son goût authentique, reflétant la tradition et le savoir-faire de la région italienne dont il est issu.","4999","1","0","1729846326.jpg","700","en stock","2024-07-28 00:09:04","2024-10-25 08:52:06","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca05be3-fb8b-491f-8dca-c7ff7f934d9d","9cb03b04-ce15-4df3-8d78-9074c25e5988","LIQUEUR SAMBUCA 70CL","La Sambuca est une liqueur italienne traditionnellement à base d'anis étoilé. Voici quelques caractéristiques principales de la Sambuca :

Ingrédients :

Anis étoilé : donne à la Sambuca son goût distinctif de réglisse.
Baies de sureau : utilisées dans certaines recettes traditionnelles.
Autres herbes et épices : des variations peuvent inclure différentes herbes pour enrichir la saveur.
Goût :

Dominé par des notes de réglisse sucrée.
Arôme fort et persistant d'anis.
Couleur :

La Sambuca est généralement claire, bien que certaines variantes soient de couleur foncée (comme la Sambuca negra).
Alcool :

Titre alcoométrique volumique (TAV) typique entre 38% et 42%.
Consommation :

Traditionnellement servie avec trois grains de café (appelée ""con la mosca""), qui symbolisent la santé, la richesse et le bonheur.
Peut être consommée pure, sur glace, ou ajoutée à un café (café corretto).
Utilisée aussi dans des cocktails.
Origine :

La Sambuca trouve ses racines en Italie, avec une production concentrée dans la région de Latium.
La Sambuca est appréciée pour son goût distinctif et est souvent dégustée comme digestif après un repas.","4900","1","0","1722125503.jpg","700","en stock","2024-07-28 00:11:43","2024-08-30 15:45:33","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca05d46-1d20-44b6-b413-967715ebaacc","9cb03b04-ce15-4df3-8d78-9074c25e5988","LIQUEUR AMARETTO VILLA 70CL","L'Amaretto Villa est une liqueur italienne bien connue pour sa saveur distinctive d'amande, même si elle est souvent fabriquée à partir de noyaux d'abricot, qui contiennent des composés aromatiques similaires à ceux des amandes. Voici une description plus détaillée :

Origine et Histoire
Origine : Italie, souvent associé à la région de Saronno.
Histoire : L'amaretto a une histoire riche, remontant au 16ème siècle. Une légende populaire raconte qu'il a été créé par une aubergiste en hommage à l'artiste Bernardino Luini, un élève de Léonard de Vinci.
Profil de Saveur
Arôme : Un arôme sucré et légèrement amer, avec des notes d'amandes et de noyaux de fruits.
Goût : Doux, avec une saveur d'amande prononcée, équilibrée par des notes de vanille et parfois de caramel. Il y a souvent une légère amertume en fin de bouche.
Texture : Douce et veloutée.
Utilisations
Boisson : Peut être consommé pur, sur glace, ou mélangé dans des cocktails tels que l'Amaretto Sour, le Godfather, ou le French Connection.
Cuisine : Utilisé dans diverses recettes de desserts, comme les tiramisus et les gâteaux, pour ajouter une touche d'amande sucrée.
Présentation
Bouteille : Les bouteilles d'Amaretto Villa ont souvent un design élégant, reflétant la tradition italienne et l'histoire de la liqueur.
Teneur en Alcool : Généralement autour de 28%, mais cela peut varier selon le fabricant.
En résumé, l'Amaretto Villa est une liqueur douce et aromatique qui offre une expérience gustative riche et polyvalente, idéale pour les amateurs de saveurs d'amande.","5199","1","0","1729844431.jpg","500","en stock","2024-07-28 00:15:35","2024-10-25 08:23:25","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca05ede-f4af-41b7-be1f-ed6667ad50e8","9cb03b04-ce15-4df3-8d78-9074c25e5988","LIQUEUR SPRITZ VILLA CARDEA PERLINO 1L","Le Spritz Villa Cardea Perlino est un apéritif italien populaire, souvent associé à la tradition de l'apéritif dans le nord de l'Italie, particulièrement à Venise. Voici une description détaillée de cette liqueur :

Caractéristiques
Volume: 1 litre
Alcool: Généralement autour de 11% à 15% selon la version
Couleur: Orange vif, typique des spritz
Arôme: Notes d'agrumes, principalement d'orange, avec des nuances d'herbes et d'épices
Dégustation
Saveur: Équilibrée entre le sucré et l'amer, avec une prédominance des notes d'orange, accompagnée de touches herbacées et épicées qui ajoutent de la complexité.
Texture: Légère et rafraîchissante, avec une effervescence agréable lorsque mélangée avec de l'eau pétillante ou du prosecco.
Utilisation
Le Spritz Villa Cardea Perlino est principalement utilisé pour préparer le célèbre cocktail Spritz, très apprécié en apéritif. Voici une recette classique :

Recette du Spritz
Ingrédients :

3 parts de prosecco
2 parts de Spritz Villa Cardea Perlino
1 part d'eau gazeuse
Glaçons
Une tranche d'orange pour la garniture
Préparation :

Remplir un grand verre de glaçons.
Ajouter le prosecco, puis le Spritz Villa Cardea Perlino.
Compléter avec l'eau gazeuse.
Remuer délicatement et garnir d'une tranche d'orange.
Histoire et Production
Origine: Le Spritz est originaire de Venise et a gagné en popularité dans toute l'Italie avant de devenir un apéritif mondialement connu.
Producteur: Perlino est une marque italienne reconnue pour ses vins et apéritifs, mettant en avant la tradition et la qualité des produits italiens.
Le Spritz Villa Cardea Perlino est idéal pour ceux qui cherchent à savourer un apéritif rafraîchissant et authentique, évoquant l'ambiance conviviale des soirées italiennes.","5899","1","0","1729847761.jpg","800","en stock","2024-07-28 00:20:03","2024-10-25 09:16:01","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca05fee-4b60-4bb4-b228-e2b8ed5497d4","9cb03b04-ce15-4df3-8d78-9074c25e5988","LIQUEUR BITTER CLASSICA VILLA CARDEA 1L","Le Liqueur Bitter Classica Villa Cardea est un apéritif italien traditionnel. Voici une description détaillée :

Caractéristiques principales :
Nom : Liqueur Bitter Classica Villa Cardea
Volume : 1 litre
Type : Bitter (amer)
Origine : Italie
Profil de saveur :
Couleur : Rouge profond
Nez : Arômes complexes de plantes aromatiques, herbes et épices.
Bouche : Saveurs amères équilibrées par une légère douceur. Notes d'orange amère, de quinine et de plantes médicinales.
Finale : Longue et persistante, avec une amertume agréable.
Utilisation :
Cocktails : Idéal pour des cocktails classiques comme le Negroni, l'Americano ou le Spritz. Peut également être utilisé en substitution dans des recettes nécessitant un apéritif amer.
Service : Peut être servi pur, sur glace, ou avec une tranche d'orange pour accentuer les arômes.
Distillation et Ingrédients :
Distillation : Fabriqué selon des méthodes traditionnelles de macération et de distillation.
Ingrédients : Mélange d'herbes, d'épices, d'agrumes et de plantes.
Histoire et Tradition :
Héritage : Villa Cardea est une marque reconnue pour ses liqueurs artisanales, respectant les méthodes et les recettes italiennes classiques.
Tradition : Liqueur souvent appréciée avant les repas pour ses propriétés apéritives et digestives.
Ce bitter est parfait pour les amateurs de saveurs complexes et amères, et il constitue une excellente addition à toute collection de spiritueux pour cocktail","5999","1","0","1729845213.jpg","0","rupture de stock","2024-07-28 00:23:01","2024-10-25 09:17:28","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca06102-8d08-4831-ac52-aadfa13c3f57","9cb03b04-ce15-4df3-8d78-9074c25e5988","LIQUEUR DRAMBUIE 70CL","Drambuie est une liqueur écossaise renommée, célèbre pour sa saveur distinctive et son histoire riche. Voici une description détaillée :

Origine et Histoire
Drambuie trouve ses racines en Écosse, et son histoire remonte à la rébellion jacobite de 1745. Selon la légende, la recette aurait été donnée par le prince Charles Édouard Stuart à un de ses partisans en remerciement de son aide.

Composition
Drambuie est fabriqué à partir de whisky écossais, de miel de bruyère, d'herbes aromatiques et d'épices. Le mélange de ces ingrédients lui confère une saveur unique et complexe.

Goût et Arôme
Arôme : Drambuie offre un parfum riche et sucré, avec des notes de miel, d'herbes et de whisky.
Goût : En bouche, on retrouve une douce complexité, avec des saveurs de miel, de vanille, de muscade, d'anis et une légère touche d'agrumes. La base de whisky écossais ajoute des notes de malt et de tourbe, créant une profondeur agréable.
Utilisation
Pur : Drambuie peut être savouré pur ou sur glace, ce qui permet d'apprécier pleinement ses saveurs complexes.
Cocktails : Il est également utilisé dans divers cocktails. L'un des plus célèbres est le Rusty Nail, un mélange simple mais délicieux de Drambuie et de whisky écossais.
Apparence
La liqueur est généralement d'un ambre doré, reflétant sa richesse et sa complexité.

Degré Alcoolique
Drambuie a un degré alcoolique de 40 %, ce qui est standard pour de nombreuses liqueurs.","18100","1","0","1729859385.jpg","700","en stock","2024-07-28 00:26:02","2024-10-25 12:29:45","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca06376-651a-4a63-a6a1-aa09201cef31","9cb03b04-ce15-4df3-8d78-9074c25e5988","SPORT SUCRE DE CANNE 1L","La liqueur Sport Sucre de Canne est une boisson alcoolisée typiquement associée aux Antilles françaises. Elle se caractérise par les éléments suivants :

Ingrédients : La liqueur est principalement composée de rhum agricole, un type de rhum fabriqué à partir du jus de canne à sucre frais, plutôt que de la mélasse. À ce rhum, on ajoute du sirop de canne à sucre, ce qui lui confère une douceur particulière.

Saveur : Elle a un goût sucré et riche, avec des notes prononcées de canne à sucre, souvent complétées par des arômes de vanille, de caramel, et parfois d'épices selon les variantes et les marques.

Teneur en alcool : La teneur en alcool de cette liqueur varie généralement entre 30% et 40%, ce qui en fait une boisson relativement forte.

Utilisation : La liqueur Sport Sucre de Canne peut être consommée pure, sur glace, ou utilisée dans des cocktails pour ajouter une touche sucrée et exotique. Elle est également parfois utilisée en cuisine pour parfumer des desserts.

Origine : Ce type de liqueur est souvent fabriqué dans les îles de la Martinique et de la Guadeloupe, où la culture de la canne à sucre et la production de rhum ont une longue tradition.

Cette liqueur incarne l'esprit des Antilles et est appréciée pour sa douceur et sa complexité aromatique.","3600","1","0","1722126774.jpg","600","en stock","2024-07-28 00:32:54","2024-08-30 15:43:34","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca064cd-ed16-45a5-ab95-ae26b7104f54","9cc2745b-c791-4f80-90af-95cfd3660fae","FANNY PAMPLEMOUSSE","La liqueur Fanny Pamplemousse est une boisson alcoolisée élaborée à partir de pamplemousse, offrant une saveur rafraîchissante et fruitée. Voici quelques caractéristiques typiques de cette liqueur :

Arôme et saveur : Elle présente des notes d'agrumes vives et une douceur naturelle provenant du pamplemousse. On peut y trouver une légère amertume équilibrée par une douceur sucrée.

Couleur : Généralement, cette liqueur a une teinte rosée ou orangée, rappelant la pulpe du pamplemousse.

Teneur en alcool : La teneur en alcool varie, mais elle se situe généralement autour de 15 à 30 %.

Utilisation : Elle est souvent consommée seule, sur glace, ou utilisée dans des cocktails pour ajouter une note fruitée et rafraîchissante. Elle peut également être incorporée dans des desserts ou des sauces pour donner une touche unique.

Présentation : Les bouteilles de liqueur Fanny Pamplemousse sont souvent élégantes et colorées, reflétant le caractère vibrant et exotique du pamplemousse.

Avez-vous des questions spécifiques ou des aspects particuliers de cette liqueur que vous aimeriez connaître ?","3800","1","0","1722126999.jpg","600","en stock","2024-07-28 00:36:39","2024-09-29 23:50:09","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca06724-fe17-4ef1-8dce-95082f7d3167","9cb03b04-ce15-4df3-8d78-9074c25e5988","LIQUEUR JELZIN DIVINE","La liqueur Jelzin Devine est une boisson alcoolisée qui se distingue par sa douceur et ses saveurs fruitées. Elle fait partie de la gamme des vodkas aromatisées de la marque Jelzin, bien connue pour ses produits accessibles et variés.

Caractéristiques de la liqueur Jelzin Devine :

Saveur : Jelzin Devine propose généralement des saveurs fruitées et sucrées, souvent avec des notes de fruits rouges, de baies ou d'agrumes. Elle est conçue pour être agréable au goût et facile à boire.

Teneur en alcool : Comme la plupart des liqueurs, elle a une teneur en alcool inférieure à celle de la vodka pure, souvent autour de 20% à 25%.

Utilisation : Cette liqueur peut être consommée pure, sur glace, ou utilisée comme base pour des cocktails. Sa douceur et ses arômes fruités en font un ingrédient idéal pour des boissons rafraîchissantes et festives.

Public cible : Elle est souvent appréciée par ceux qui cherchent une alternative plus douce aux spiritueux plus forts, et par ceux qui aiment les saveurs sucrées et fruitées.

Si vous avez des questions spécifiques sur cette liqueur ou si vous souhaitez des recommandations de cocktails, n'hésitez pas à demander !","4500","1","0","1722127391.jpg","300","en stock","2024-07-28 00:43:11","2024-08-30 15:47:50","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca06838-a63f-4365-8daf-3d53a87af672","9cb03b04-ce15-4df3-8d78-9074c25e5988","LIQUEUR APERITTIVO 70CL","L'Aperitivo est une catégorie de liqueurs et de boissons alcoolisées servies avant un repas pour stimuler l'appétit. Il est particulièrement populaire en Italie, où la tradition de l'apéritif est bien ancrée. Les caractéristiques principales de l'Aperitivo incluent :

Goût : L'Aperitivo a généralement une saveur amère ou légèrement sucrée. Il peut inclure des notes d'agrumes, d'herbes, d'épices et parfois de fleurs.

Couleur : Les Aperitivi sont souvent de couleur vive, allant du rouge profond à l'orange vif, en passant par le jaune doré.

Ingrédients : Les ingrédients varient, mais incluent souvent des infusions d'herbes, d'épices, de fruits et de racines. Certains Aperitivi célèbres incluent du quinquina, de la gentiane, et des zestes d'agrumes.

Utilisation : L'Aperitivo est généralement servi avec des glaçons, parfois accompagné d'une tranche d'orange ou de citron. Il peut être consommé pur ou utilisé comme base pour des cocktails.

Exemples célèbres :

Campari : Connu pour sa couleur rouge vif et son goût amer, utilisé dans des cocktails classiques comme le Negroni.
Aperol : Moins amer que le Campari, avec une saveur d'orange et des notes herbacées, souvent utilisé pour faire un Aperol Spritz.
Cynar : Fabriqué à partir d'artichaut et d'autres plantes, avec une saveur distincte et amère.
L'Aperitivo est apprécié pour ses propriétés apéritives et son rôle social dans les rassemblements avant le dîner.","4800","1","0","1722127572.jpg","500","en stock","2024-07-28 00:46:12","2024-08-30 15:39:11","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca06981-8b5f-45cf-96f9-f457f4e42a6d","9cb03b04-ce15-4df3-8d78-9074c25e5988","LIQUEUR APERITTIVO SPRITZ 1L","L'Aperitivo Spritz est une liqueur italienne emblématique, souvent associée à des moments conviviaux et festifs. Voici une description détaillée :

Origines et Histoire
L'Aperitivo Spritz est originaire de la région de Venise, en Italie, et est devenu populaire dans tout le pays et au-delà. Il trouve ses racines dans le mélange de vin blanc avec de l'eau gazeuse, une pratique courante au XIXe siècle. La version moderne de l'Aperitivo Spritz est généralement composée d'un vin mousseux (comme le Prosecco), d'un apéritif amer (comme l'Aperol ou le Campari), et d'eau gazeuse.

Ingrédients et Préparation
Vin mousseux : Le Prosecco est le choix traditionnel, apportant une touche pétillante et fruitée.
Apéritif amer : L'Aperol est le choix le plus courant, mais le Campari peut être utilisé pour une saveur plus amère et intense.
Eau gazeuse : Ajoute de la légèreté et de la fraîcheur au cocktail.
Pour préparer un Aperitivo Spritz :

Remplir un verre à vin de glaçons.
Ajouter 3 parts de Prosecco.
Ajouter 2 parts d'Aperol.
Ajouter 1 part d'eau gazeuse.
Garnir d'une tranche d'orange pour une touche décorative et aromatique.
Profil de Saveur","4800","1","0","1722127787.png","700","en stock","2024-07-28 00:49:47","2024-08-30 15:40:22","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca06a46-1d4d-4b5d-9503-2d7116e5ecca","9cb03b04-ce15-4df3-8d78-9074c25e5988","LIQUEUR CABANA CACHACA","La Cabana Cachaça est une cachaça brésilienne, une eau-de-vie de canne à sucre qui est souvent comparée au rhum, bien qu'elle ait des caractéristiques distinctes en raison de son mode de production unique. Voici une description détaillée de la Cabana Cachaça :

Origine et Production
Origine : La Cabana Cachaça est produite au Brésil, le seul pays autorisé à produire officiellement de la cachaça.
Ingrédients : Elle est fabriquée à partir de jus de canne à sucre frais, contrairement au rhum qui est souvent distillé à partir de mélasse.
Processus de production : Le jus de canne à sucre est fermenté puis distillé. Cabana Cachaça utilise un processus de distillation en colonne pour assurer une pureté et une qualité constante.
Profil de Saveur
Arômes : La Cabana Cachaça se caractérise par des arômes de canne à sucre fraîche, avec des notes herbacées et parfois des touches de fruits tropicaux.
Goût : Elle offre une saveur douce et légèrement sucrée avec une touche de vanille et d'épices, qui provient de son vieillissement en fûts de bois. Le vieillissement peut aussi apporter des notes de caramel et de fruits secs.
Utilisation
Cocktails : La cachaça est l'ingrédient principal de la célèbre caipirinha, un cocktail rafraîchissant à base de cachaça, de sucre et de citron vert. La Cabana Cachaça est particulièrement appréciée pour sa capacité à se mélanger harmonieusement dans les cocktails, apportant une saveur riche et complexe.
Consommation pure : Certains amateurs préfèrent la déguster pure ou avec de la glace pour apprécier pleinement ses arômes et saveurs.
Présentation
Packaging : La bouteille de Cabana Cachaça est souvent élégante et moderne, reflétant la qualité premium de la boisson. Elle peut avoir des détails qui mettent en avant son origine brésilienne et son processus artisanal.
En somme, la Cabana Cachaça est une cachaça haut de gamme qui se distingue par sa pureté, ses arômes frais et sa capacité à sublimer les cocktails comme la caipirinha.","5600","1","0","1722127916.jpg","700","en stock","2024-07-28 00:51:56","2024-08-30 15:41:39","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca06b5a-e0c8-414c-86dd-9a5eeec08458","9cb03b04-ce15-4df3-8d78-9074c25e5988","LIQUEUR A L'ORANGE TRIPPLE SEC LE FAVORI 70CL","Le Triple Sec Favori est une liqueur d'orange célèbre pour sa saveur intense et équilibrée. Voici une description de cette liqueur :

Caractéristiques
Couleur : Claire et transparente.
Arôme : Arômes puissants et agréables d'écorces d'orange.
Goût : Un goût sucré avec des notes d'agrumes, principalement d'orange. Il y a également une légère amertume provenant des zestes d'orange.
Alcool : En général, le Triple Sec contient environ 30-40% d'alcool par volume.
Utilisation
Le Triple Sec est utilisé dans de nombreux cocktails populaires tels que la Margarita, le Cosmopolitan, et le Sidecar. Il peut également être consommé seul, avec des glaçons, ou ajouté à des desserts pour une touche d'agrumes.

Histoire
Le Triple Sec est une liqueur française, dont le nom signifie littéralement ""trois fois sec"". Il a été développé au XIXe siècle, et Le Favori est l'une des marques qui perpétuent cette tradition en offrant une version raffinée et de haute qualité de cette liqueur.

Conseils de dégustation
Pour apprécier pleinement les saveurs du Triple Sec Favori, il est recommandé de le déguster frais. Il peut également être un excellent ingrédient pour rehausser le goût de nombreux cocktails, apportant une touche d'orange à chaque gorgée.","6100","1","0","1722128098.jpg","500","en stock","2024-07-28 00:54:58","2024-08-30 15:36:40","9c872aaa-e4bc-4fea-b083-bb57512a4322"
"9ca06c86-899c-46a0-9555-6cac766d1a3f","9cb03b04-ce15-4df3-8d78-9074c25e5988","LIQUEUR CUERPO MOJITO 70CL","La liqueur Cuerpo Mojito 70cl est une boisson inspirée du célèbre cocktail mojito, qui combine traditionnellement du rhum, du citron vert, de la menthe, du sucre et de l'eau gazeuse. Cette version en bouteille simplifie la préparation du mojito en offrant une base prête à l'emploi. Voici une description plus détaillée :

Description de la liqueur Cuerpo Mojito 70cl :
Volume : 70cl (700ml)
Taux d'alcool : Généralement autour de 15-20% vol.
Arômes : Cette liqueur capture les saveurs fraîches et acidulées du mojito traditionnel, avec des notes de menthe et de citron vert bien équilibrées.
Goût : Une combinaison harmonieuse de douceur sucrée et d'acidité rafraîchissante, avec un arrière-goût de menthe qui persiste.
Couleur : Claire, souvent légèrement teintée en vert pour rappeler le mojito traditionnel.
Utilisation : Prête à être servie sur glace, peut être agrémentée de feuilles de menthe fraîche et de tranches de citron vert pour une expérience encore plus authentique. Peut également être utilisée comme base pour des cocktails plus élaborés.
Suggestions de service :
Classique : Versez sur de la glace, ajoutez quelques feuilles de menthe fraîche et une tranche de citron vert.
Long drink : Allongez avec de l'eau gazeuse ou du soda citron-lime pour un cocktail plus léger.
Cocktail créatif : Utilisez comme base pour des créations originales, en ajoutant des fruits","4400","1","0","1728916217.jpg","600","en stock","2024-07-28 00:58:14","2024-10-14 14:30:17","9c872aaa-e4bc-4fea-b083-bb57512a4322"
